coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Nov 18 12:45:53 +0000 2020,CarryOn,,,0,1329043147461190000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Listen my friends I know this COVID-19 fiasco got some of y’all going bonkers &amp; got y’all hella paranoid but Do not take that vaccine..

Again ❌DON’T❌ take the vaccine... #CarryOn",https://twitter.com/Strives2B_Great/status/1329043147461193728,Wed Nov 23 18:13:07 +0000 2011,Strives2B_Great,FALSE,"#BLESSED God, Family, Music & Sports . Knowledge is Power...  J.E.L 💎",31945,882,549,10,STL (Where ever God takes Me),Reggie M.,Strives2B_Great,35640,,http://Instagram.com/Stl_boy94,FALSE
,Tue Nov 10 16:53:00 +0000 2020,COVID19 vaccine,,https://www.theglobeandmail.com/canada/article-pfizer-biontech-covid-19-vaccine-trials-raise-hopes-for-early-202/,0,1326206232890240000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pfizer, BioNTech COVID-19 vaccine trials raise hopes for ‘early’ 2021 delivery

#COVID19 #vaccine 

https://t.co/eva1le0YJ4 via @globeandmail",https://twitter.com/SantisHealth/status/1326206232890241025,Mon May 28 14:08:13 +0000 2012,SantisHealth,FALSE,"Santis is a leading Canadian health care consultancy. We analyze the situation, consider the environment, and develop a tailored plan to help.",303,1001,708,27,"Toronto, ON",Santis Health,SantisHealth,6476,,http://www.santishealth.ca,FALSE
,Sun Nov 15 19:22:02 +0000 2020,coronavirus COVID19,,,3,1328055678225800000,GovMikeDeWine,1.32805E+18,18820392,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@GovMikeDeWine And we need rapid, home, frequent antigen testing. To use as a bridge to get us from now to the other side of the vaccine and beyond if necessary. 
@RapidTests DPA 
@RonaldKlain @RickABright @Atul_Gawande @vivek_murthy 
@VirusesImmunity 
#c",https://twitter.com/LBGoodnessGrows/status/1328055678225805313,Tue Jul 14 04:01:38 +0000 2009,LBGoodnessGrows,FALSE,Lover of creatures. Feeder of pollinators. Mom of twins. Supporter of animal rescue. Grower of flowers. Protector of caterpillars.,7555,157,344,2,,leah geis,LBGoodnessGrows,10026,,,FALSE
,Fri Nov 13 17:11:46 +0000 2020,,,https://www.stuff.co.nz/national/health/coronavirus/300154345/covid19-pfizer-vaccine-could-roll-out-in-new-zealand-at-the-start-of-2021-if-success-continues,0,1327298118904400000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Great preliminary results 👍 Other takeaways
 - 94 infections recorded so far, have to observe 164 to validate the study
 - Pfizer vaccine requires 2 doses
 - Pfizer didn't take part in Op Warp Speed

https://t.co/7WavitgSrq",https://twitter.com/obulable/status/1327298118904406021,Sun Jul 01 02:04:06 +0000 2018,obulable,FALSE,"Programmer with wide-ranging interests 
#YangGang #HumanityFirst",21830,1114,1954,7,,Chaitanya 🧢,obulable,2712,,https://github.com/mchaitanya,FALSE
,Fri Nov 13 15:42:02 +0000 2020,,,https://klmf.ly/36tlPAi,22,1327275537191010000,,,,en,,FALSE,6,,,"<a href=""http://manager.presspage.com"" rel=""nofollow"">PressPage Manager</a>",Air France KLM Martinair Cargo ready to transport COVID-19 vaccines https://t.co/wEggJdtqVl,https://twitter.com/KLM_press/status/1327275537191014400,Tue Apr 15 07:37:42 +0000 2014,KLM_press,FALSE,KLM Press Team | Caroline van der Veeken | Gerrie Brand | Marjan Rozemeijer | Norbert Cappetti | 📧mediarelations@klm.com,223,7353,2046,104,Amstelveen,KLM Newsroom,KLM_press,1616,,http://news.klm.com/,FALSE
,Tue Nov 10 19:09:30 +0000 2020,,,,28,1326240584433020000,,,,en,,,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These conspiracies about the COVID-19 vaccine are fucking stupid,https://twitter.com/badgyallkiki/status/1326240584433020935,Thu May 17 21:31:26 +0000 2018,badgyallkiki,FALSE,Don’t take life too seriously cause no one makes it out alive,44928,1459,1393,0,London/Warwick,K💕,badgyallkiki,7129,,,FALSE
,Thu Nov 12 00:24:03 +0000 2020,,,,3,1326682131884540000,JDfromNY206,1.32668E+18,34318891,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JDfromNY206 It’s not gonna be just to attend concerts. You’re gonna have to have a COVID-19 vaccine to do anything. That’s what this “new normal” is all about!,https://twitter.com/Bigbro191/status/1326682131884544000,Thu Sep 03 02:23:55 +0000 2020,Bigbro191,FALSE,Life’s tough,19,0,14,0,,Bigbro19,Bigbro191,182,,,FALSE
,Tue Nov 10 16:39:23 +0000 2020,,,https://www.reuters.com/article/health-coronavirus-biontech-ceo-newsmake-idUSKBN27P1O5,0,1326202806253060000,,,,en,,FALSE,0,,,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","Behind Pfizer's vaccine, an understated husband-and-wife ""dream team"" https://t.co/YIcyFf6HvU",https://twitter.com/DigMedCom/status/1326202806253068289,Thu Feb 11 11:08:22 +0000 2010,DigMedCom,FALSE,"We Post and Repost the Top Trends, Tools, Tweets and Scoops in Healthcare Social Media and Communications",183,1605,297,234,N.Delhi,Digital MedCom,DigMedCom,42879,,http://www.linkedin.com/company/digital-medcom-solutions,FALSE
,Thu Dec 03 18:24:55 +0000 2020,,,https://twitter.com/i/events/1334491764825067520,1,1334564284861320000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Obama, Bush and Clinton say they will take the COVID-19 vaccine publicly to gain public trust https://t.co/0cewglYFUH",https://twitter.com/LeashColon/status/1334564284861321219,Wed May 23 06:46:58 +0000 2012,LeashColon,FALSE,It is a condition of mental divergence. My name is Alicia Colon and this is my twitter. #INTPandISTP.,10985,0,37,0,"Reno-Sparks, NV",Leash Colon,LeashColon,3391,,,FALSE
,Tue Nov 10 00:39:30 +0000 2020,cdnpoli bcpoli,,https://www.cbc.ca/news/canada/toronto/covid19-vaccine-priorities-1.5769972,0,1325961243216070000,Crof,,19042993,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Crof REALLY needed some good news for Christmas! 😊🙏”Why getting COVID-19 vaccines approved in Canada won't be 'overnight solution' to pandemic” #cdnpoli #bcpoli  https://t.co/PBzG4Lr7p9,https://twitter.com/albertarabbit/status/1325961243216076805,Wed Feb 10 05:58:56 +0000 2010,albertarabbit,FALSE,"Earth’s environment sustains life; protect it. Natalítia feminam. Pragmatic. “Those who can make you believe absurdities, can make you commit atrocities.”",207311,5492,4319,191,Super Natural British Columbia,albertarabbit 🌎,albertarabbit,524137,,https://hidinginthebramble.wordpress.com/,FALSE
,Wed Nov 18 13:53:30 +0000 2020,COVID19 vaccines,,,0,1329060163660240000,,,,en,"Toledo, OH",,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just curious....

If a COVID vaccine was available today, would you get a shot?
(answers are totally anonymous)
#COVID19 
#vaccines",https://twitter.com/vanslooten_jon/status/1329060163660247041,Sat Jan 17 14:48:12 +0000 2015,vanslooten_jon,FALSE,"Report to @Mvanslooten7 
Dad to Olivia, Jack (@setonhilllax), Eli, Grace (@NDABasketball, @sportscityu_aau) & Sophia! See @JonVanslooten for business page.",16038,605,1894,0,"Toledo, OH",Jon VanSlooten,vanslooten_jon,2466,,,FALSE
,Mon Nov 09 17:07:30 +0000 2020,,,https://twitter.com/thehill/status/1325786233025474560,1,1325847494899670000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pfizer made the vaccine?? like the same company that made my shower and taps? I trust it https://t.co/T8PPcaD6Rd,https://twitter.com/svturnboy_/status/1325847494899675139,Mon Feb 10 17:47:50 +0000 2020,svturnboy_,FALSE,"i’m a flat earther, but I don’t believe the earth is flat. that’s not the point.",67114,89,645,1,canada - he/him🪐,unhinged,svturnboy_,5939,,https://linktr.ee/NationalResourcesList,FALSE
,Mon Nov 16 14:10:21 +0000 2020,InScienceWeTrust,,https://www.bbc.com/news/health-54902908,4,1328339628789670000,,,,en,,FALSE,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#InScienceWeTrust 💉Another vaccine for Covid-19 with high efficiency has been announced today!  🙌👇https://t.co/dI30ni6dNq,https://twitter.com/comunidadECUSA/status/1328339628789678081,Mon Feb 24 01:38:54 +0000 2014,comunidadECUSA,FALSE,🇪🇸 Españoles Científicos en USA / 🇺🇸 Spanish Scientists in USA | President of @raicex_es 2019-2020 & 2020-2021  #LaUniónHaceLaCiencia #SinCienciaNoHayFuturo,1802,2520,931,47,United States,ECUSA,comunidadECUSA,3753,,http://www.ecusa.es,FALSE
,Mon Nov 09 12:01:11 +0000 2020,,,,3,1325770406922480000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pfizer says an experimental vaccine is more than 90% effective in preventing COVID-19 based on initial data from a large study.
Could be available by the end of the year.",https://twitter.com/Tom_MBS/status/1325770406922481669,Wed Oct 23 08:46:12 +0000 2019,Tom_MBS,FALSE,"Magnolia Bloodstock, Racehorse Breeder and Transport, Cycling, Running, QPR, The Clash.",15158,1175,1647,5,"Newmarket, England",Magnolia Bloodstock,Tom_MBS,10734,,,FALSE
,Wed Nov 11 20:39:41 +0000 2020,,,https://twitter.com/TMZ/status/1326611160712441858,1,1326625669531500000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I will risk my life to go to a concert. Plz inject me with a non-regulated vaccine https://t.co/eN5ueeja0m,https://twitter.com/bridget_bayer/status/1326625669531504641,Mon Jan 03 21:00:42 +0000 2011,bridget_bayer,FALSE,"after all it was a great, big world",15064,668,594,2,,b,bridget_bayer,36112,,,FALSE
,Thu Nov 26 06:51:38 +0000 2020,Syria Damascus Darayya Germany,,https://news.trust.org/item/20201125050523-t8i6e/,2,1331853101695950000,,,,en,,FALSE,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","From #Syria to COVID-19 frontline, stateless scientist sets sights on vaccine
Nowras Rahhal spent years studying to the sound of bombings &amp; artillery fire, using his phone torch to read when the electricity cut out at his #Damascus home. #Darayya #Germany
https://t.co/MYh8Au4Xwn",https://twitter.com/MizoMazouneh/status/1331853101695954945,Thu Jun 06 17:40:20 +0000 2013,MizoMazouneh,FALSE,,36758,830,396,73,,mazouneh,MizoMazouneh,85267,,,FALSE
,Tue Nov 10 13:05:03 +0000 2020,,,https://twitter.com/BomboTimmy/status/1324411896242540547,3,1326148868828960000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Me, at your child's 1st birthday party, off three shots of the coronavirus vaccine https://t.co/Lo29BI0wus",https://twitter.com/GQBound/status/1326148868828966916,Mon Mar 17 02:03:50 +0000 2008,GQBound,FALSE,"Senior copywriter, brand strategist, home cook, and curmudgeon in training. Schlemiel/schlimazel. IG: gqbound",7994,2016,194,97,"Orlando, FL",BJW,GQBound,89451,,http://bjwforhire.com,FALSE
,Mon Nov 09 05:46:18 +0000 2020,,,,0,1325676064572460000,Lithicarb,1.32566E+18,1.04315E+18,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Lithicarb @ellymelly Smallpox mortality rates was 30%. Balance that with years of data regarding the vaccine &amp; most people would chose the vaccine... but it should still be a choice. Coronavirus mortality estimated at 0.03% - vaccines will be ad hoc ,https://twitter.com/bnjmn_smth/status/1325676064572465154,Wed Apr 21 03:17:28 +0000 2010,bnjmn_smth,FALSE,Rational is the new radical,42559,111,239,0,,Mr Smith,bnjmn_smth,456,,,FALSE
,Mon Nov 09 06:56:20 +0000 2020,COVID19,https://twitter.com/bsantono/status/1325693690891837441/photo/1,,0,1325693690891830000,bsantono,1.32569E+18,758581729,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are also supporting @ASEAN and its subregional frameworks intensify regional cooperation on #COVID19 and vaccine security. We support the collective move toward ASEAN Vaccine Security and Self-Reliance, as adopted by the ASEAN leaders in Bangkok a year ago in November. https://t.co/PNiZpyqD29",https://twitter.com/bsantono/status/1325693690891837441,Wed Aug 15 04:40:44 +0000 2012,bsantono,FALSE,"Bambang Susantono, Ph.D",245,1239,52,14,,Bambang Susantono,bsantono,1790,,http://bambangsusantono.com,FALSE
,Mon Nov 09 20:37:33 +0000 2020,,,,4,1325900355734040000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","All this news of a COVID-19 vaccine today, inject it into my veins! (Like, actually inject it into my veins so I can go pub).",https://twitter.com/unklerupert/status/1325900355734040577,Tue Jan 15 00:14:04 +0000 2008,unklerupert,FALSE,Thinks Mr Sam Rockwell deserved a little golden man for 'MOON' #BlackLivesMatter #ANTIFA #LFC #YNWA He/Him,49758,4449,3120,97,"Birmingham, England",★ Unklerupert 💙,unklerupert,166380,,http://blog.manmademovies.co.uk/,FALSE
,Mon Nov 09 15:29:40 +0000 2020,,,,0,1325822872837880000,CarmelO56983154,1.32579E+18,9.95559E+17,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CarmelO56983154 @NewstalkFM We all die at some point but almost none of us will be dying from Covid19. Those who will die would have died from the flu. If some people want to risk getting a rushed vaccine, it's their decision. The rest of us should not b",https://twitter.com/likerofSocrates/status/1325822872837885953,Mon Aug 24 00:01:16 +0000 2020,likerofSocrates,TRUE,,33213,142,727,0,,Wish I knew then what I know now,likerofSocrates,12336,,,FALSE
,Tue Dec 08 13:43:50 +0000 2020,,,https://twitter.com/AJEnglish/status/1336231333350289410,0,1336305486531060000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When do we get to see the vaccine in Kenya ? https://t.co/Nd2diUYEJP,https://twitter.com/mauayako/status/1336305486531063809,Thu Jun 18 04:02:15 +0000 2009,mauayako,FALSE,"I am a child of the wild,a free spirit in the open fields I roam. I will fight for you and see you are not killed for your horns.",7636,1424,1666,72,,Miss Habesha,mauayako,50171,,,FALSE
,Tue Nov 10 16:39:03 +0000 2020,,,,2,1326202721016410000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Can’t wait till Mr Beast does a Covid-19 vaccine giveaway,https://twitter.com/srb1889/status/1326202721016418311,Fri Jan 01 19:07:49 +0000 2016,srb1889,FALSE,18,72360,571,1123,4,,sam,srb1889,22904,,,FALSE
,Mon Nov 09 18:26:23 +0000 2020,,,,1,1325867344795550000,DonaldJTrumpJr,1.32586E+18,39344374,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@DonaldJTrumpJr No one is keeping anything from the public. We’ve all been following vaccine news updates closely, and expected there to be results in mid-November. It’s good news that will save lives, but it’s not a magic wand that will make COVID-",https://twitter.com/Socornwell/status/1325867344795557888,Wed Feb 21 20:59:51 +0000 2018,Socornwell,FALSE,"I like books, dogs, kids, soccer, mountains, oceans, pastries.",493,8,360,0,"California, USA",Sara O,Socornwell,241,,,FALSE
,Thu Nov 26 15:03:50 +0000 2020,socialcare COVID19,https://twitter.com/Keychange_/status/1331976966770188290/photo/1,https://careandsupportjobs.co.uk/research-project-on-vaccination-in-social-care-workers/,2,1331976966770180000,,,,en,,FALSE,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Do you work in #socialcare? Can you help Researchers at the University of East Anglia investigating flu jab uptake to learn lessons for a #COVID19 vaccine? Find out more: https://t.co/bF9oqql9Wn https://t.co/7d8u0nVdYu,https://twitter.com/Keychange_/status/1331976966770188290,Tue Jun 12 11:04:14 +0000 2018,Keychange_,FALSE,"A Christian Charity, Creating Caring Communities",1742,192,245,1,United Kingdom,Keychange Charity,Keychange_,1835,,https://www.keychange.org.uk/,FALSE
,Tue Nov 10 02:01:07 +0000 2020,,,https://twitter.com/SecAzar/status/1325810554045411328,0,1325981782747960000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The EU has already requested 1 Million Doses of this new Pfizer vaccine! https://t.co/PnR3QnSg3A,https://twitter.com/LegalBe91116636/status/1325981782747967489,Thu Oct 25 01:51:57 +0000 2018,LegalBe91116636,FALSE,Family is a gift. 🌱Nature🦨 Bird 🦅 lover. Photos are mine. National Archivist.👩‍💻Travel. 😁Married. Life has comedic value. Avid reader.,6616,163,616,0,USA,LegalBeagle,LegalBe91116636,3765,,,FALSE
,Tue Nov 10 11:43:33 +0000 2020,,,,0,1326128358426590000,NigelKellow,1.32607E+18,1.15214E+18,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@NigelKellow A vaccine with less than 12 months development .......no thanks.
They have manufactured a vaccine that is 90% effective, but cannot do this with the flu despite decades of trying. BTW Have they actually isolated the Covid-19 virus in the lab ",https://twitter.com/hallowedseven/status/1326128358426599425,Tue Sep 29 08:42:55 +0000 2020,hallowedseven,FALSE,"If you still believe that this Fascist/Communist Global reset is about a Virus, you need to wake up quickly. Fight for your Freedom now or lose it forever.",3977,316,465,1,United Kingdom,Hallowedseven,hallowedseven,1137,,,FALSE
,Mon Nov 09 16:25:26 +0000 2020,,,,159,1325836908161880000,,,,en,,,28,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Before you get too excited about what Pfizer is saying about their coronavirus vaccine

Remember that Pfizer took over the company that was responsible for fen phen 

Where they lied to the FDA about the deadly side effects of that drug.",https://twitter.com/Artists_Ali/status/1325836908161888259,Thu Apr 16 03:19:19 +0000 2009,Artists_Ali,FALSE,"Creator of @ Ok2BeFat 🏳️‍🌈 Twitch Affiliate🕹She/They Demigirl 💄 Fat Activist 🐖 Bisexual Queer 💋 ADHD 🎈 Exvangelical 😱  
Wishlist- https://t.co/A8f73yhJov",59004,14719,1557,134,Philadelphia,Mean Fat Girl-  🏳️‍🌈💄,Artists_Ali,35584,,https://alithompson.net/,FALSE
